db,country,site,latitude,longitude
uq_photoquadrat,Indonesia,uq_64041,1.85095,125.062408
uq_photoquadrat,Indonesia,uq_64042,1.679154,125.177118
uq_photoquadrat,Indonesia,uq_64043,1.671353,125.133216
uq_photoquadrat,Indonesia,uq_64044,1.734514,125.150193
uq_photoquadrat,Indonesia,uq_64045,1.836848,125.146803
uq_photoquadrat,Indonesia,uq_64046,1.77376,125.13085
uq_photoquadrat,Indonesia,uq_64047,1.734473,125.026089
mermaid,Indonesia,Uring (18),-4.56648,129.91072
mermaid,Indonesia,Utara Teunom,5.64082333333333,95.069505
mermaid,Indonesia,UZ1,-4.39601,122.75924
mermaid,Indonesia,UZ2,-4.42498,122.7985
mermaid,Indonesia,UZ3,-4.42284,122.86157
darling_etal_2019,Indonesia,WAAF,-2.142383333,130.2233167
mermaid,Indonesia,WABUL1,-5.58892,122.88592
mermaid,Indonesia,WABUL2,-5.59789,122.87903
mermaid,Indonesia,WABUL3,-5.61543,122.86898
mermaid,Indonesia,WABUL4,-5.68715,122.54721
mermaid,Indonesia,WABUL5,-5.6276,122.54023
mermaid,Indonesia,WABUL6,-5.62037,122.51912
mermaid,Indonesia,Waer (17),-4.55228,129.94994
darling_etal_2019,Indonesia,Wagilbaton Is,-2.215633333,130.42495
mermaid,Indonesia,Waimital (LH02),-3.51606,128.50623
mermaid,Indonesia,Waisum (02),-1.82949,126.48387
mermaid,Indonesia,Wali (12),-4.51799,129.93935
darling_etal_2019,Indonesia,Watowati A,-8.2712,123.0162
darling_etal_2019,Indonesia,Watowati B,-8.2724,123.0154
mermaid,Indonesia,WAWON1,-4.01485,123.07786
mermaid,Indonesia,WAWON2,-4.008,123.13557
mermaid,Indonesia,WAWON3,-3.99474,122.9681
mermaid,Indonesia,WAWON4,-4.00761,123.17924
mermaid,Indonesia,WAWON5,-3.98542,123.03827
mermaid,Indonesia,WAWON6,-4.02478,123.22365
darling_etal_2019,Indonesia,Waybalun A,-8.3532,122.9658
darling_etal_2019,Indonesia,Waybalun B,-8.3504,122.9712
darling_etal_2019,Japan,Hizushi Beach,26.1895,127.2744
darling_etal_2019,Japan,Hoshisuna,24.4395,123.776
darling_etal_2019,Japan,Kushibaru,26.2027,127.267
darling_etal_2019,Japan,Makiminoto steps,26.275,127.714
darling_etal_2019,Japan,Midara,24.377,123.7472
darling_etal_2019,Japan,Nishihama Beach,26.2015,127.2901
darling_etal_2019,Japan,Oku,26.8488,128.2874
darling_etal_2019,Japan,Sakiyama,26.707,127.9624
darling_etal_2019,Japan,Sesoko Beach,26.6516,127.8543
darling_etal_2019,Japan,Sesoko Channel,26.6287,127.8612
darling_etal_2019,Japan,Uehara,24.421,123.8039
darling_etal_2019,Japan,Zanpa secret spot,26.4038,127.7145
darling_etal_2019,Kenya,Bureni 1,-3.834,39.826
darling_etal_2019,Kenya,Bureni 2,-3.834,39.826
darling_etal_2019,Kenya,Chale Makonde 1,-4.41,39.55
darling_etal_2019,Kenya,Chale Mwaromba 1,-4.4,39.56
darling_etal_2019,Kenya,Changai,-4.64481,39.36544
darling_etal_2019,Kenya,Diani 1,-4.37,39.58
darling_etal_2019,Kenya,Diani 2,-4.37,39.58
darling_etal_2019,Kenya,Gazi,-4.46288,39.51982
mermaid,Kenya,Kanamai (Mradi),-3.94166,39.7823
darling_etal_2019,Kenya,Kanamai 1,-3.906082,39.79654
darling_etal_2019,Kenya,Kanamai 2,-3.906082,39.79654
mermaid,Kenya,Kibuyuni 1 (East or B),-4.64381,39.334
mermaid,Kenya,Kibuyuni 2 (West or A),-4.64119,39.343
darling_etal_2019,Kenya,Kibuyuni A,-4.641,39.343
darling_etal_2019,Kenya,Kibuyuni B,-4.6412,39.3429
mermaid,Kenya,Kuruwitu (Vipingo),-3.803622487979644,39.84432220458984
darling_etal_2019,Kenya,Malindi 1,-3.26,40.15
darling_etal_2019,Kenya,Malindi 2,-3.26,40.15
darling_etal_2019,Kenya,Mayungu,-3.29438,40.12906
mermaid,Kenya,Mji wa Kale 1 (Mkwiro),-4.65969,39.3862
mermaid,Kenya,Mji wa Kale 2 (Mkwiro),-4.65983,39.38976
darling_etal_2019,Kenya,Mombasa 1,-3.99,39.75
darling_etal_2019,Kenya,Mombasa 2,-3.99,39.75
darling_etal_2019,Kenya,Mradi 1,-3.95757,39.766645
darling_etal_2019,Kenya,Mradi 2,-3.95757,39.766645
darling_etal_2019,Kenya,Msumarini 1,-3.86861,39.81047
darling_etal_2019,Kenya,Msumarini 2,-3.86861,39.81047
darling_etal_2019,Kenya,Mtangata 1,-4.3139,39.5829
darling_etal_2019,Kenya,Mtangata 2,-4.3139,39.5829
darling_etal_2019,Kenya,Mvuleni Mecca 1,-4.36591,39.57036
darling_etal_2019,Kenya,Mvuleni-Kijamba 1,-4.36,39.57
mermaid,Kenya,Mwaembe (Mpunga South),-4.5052,39.4794
darling_etal_2019,Kenya,Mwaepe 1,-4.34974,39.57237
darling_etal_2019,Kenya,RasIwatine 1,-4.021225,39.7334375
darling_etal_2019,Kenya,Takaungu,-3.69028,39.87159
mermaid,Kenya,Takaungu,-3.69028,39.87159
darling_etal_2019,Kenya,Tiwi 1,-4.2603,39.6142
darling_etal_2019,Kenya,Tiwi 2,-4.2603,39.6142
darling_etal_2019,Kenya,Vanga,-4.67816,39.27108
darling_etal_2019,Kenya,Vipingo 1,-3.4799,39.9501
darling_etal_2019,Kenya,Vipingo 2,-3.4799,39.9501
darling_etal_2019,Kenya,Waa 1,-4.20824,39.61448
darling_etal_2019,Kenya,Waa 2,-4.20824,39.61448
darling_etal_2019,Kenya,Watamu 1,-3.37,40.01
darling_etal_2019,Kiribati,Bikati (BUT04) 10,3.27,172.68
darling_etal_2019,Kiribati,Bikati (BUT04) 5,3.27,172.68
darling_etal_2019,Kiribati,Bikenibeu (TRW08) 10,1.36,173.15
darling_etal_2019,Kiribati,Bikenibeu (TRW08) 5,1.36,173.15
darling_etal_2019,Kiribati,Causeway (TRW10) 10,1.33,172.96
darling_etal_2019,Kiribati,Causeway (TRW10) 5,1.33,172.96
darling_etal_2019,Kiribati,Central Pass (BUT08) 10,3.15,172.72
darling_etal_2019,Kiribati,Central Pass (BUT08) 5,3.15,172.72
darling_etal_2019,Kiribati,Eita (TRW11) 10,1.36,173.08
darling_etal_2019,Kiribati,Eita (TRW11) 5,1.36,173.08
darling_etal_2019,Kiribati,Kiritimati,1.92,-157.448327
darling_etal_2019,Kiribati,Manra (ABG01) 10,1.86,172.88
darling_etal_2019,Kiribati,Manra (ABG01) 5,1.86,172.88
darling_etal_2019,Kiribati,Nuotea (ABG02) 10,1.88,172.82
darling_etal_2019,Kiribati,Nuotea (ABG02) 5,1.88,172.82
darling_etal_2019,Kiribati,NW Reef (TRW07) 10,1.62,172.93
darling_etal_2019,Kiribati,NW Reef (TRW07) 5,1.62,172.93
darling_etal_2019,Kiribati,Ocean tip (BUT02) 10,3.04,172.76
darling_etal_2019,Kiribati,Ocean tip (BUT02) 5,3.04,172.76
darling_etal_2019,Kiribati,Port (MRK01) 10,2.05,173.26
darling_etal_2019,Kiribati,Port (MRK01) 5,2.05,173.26
darling_etal_2019,Kiribati,South Nuotea (ABG10) 5,1.88,172.85
darling_etal_2019,Kiribati,South Pass (BUT01) 10,3.09,172.75
darling_etal_2019,Kiribati,SW Reef (BUT03) 10,3.07,172.75
darling_etal_2019,Kiribati,SW Reef (BUT03) 5,3.07,172.75
darling_etal_2019,Kiribati,Teaoraereke (TRW02) 10,1.33,173.02
darling_etal_2019,Kiribati,Teaoraereke (TRW02) 5,1.33,173.02
darling_etal_2019,Kiribati,Tebontebike (ABG03) 10,1.71,172.99
darling_etal_2019,Kiribati,Tebontebike (ABG03) 5,1.71,172.99
darling_etal_2019,Kiribati,Western (BUT05) 10,3.21,172.7
darling_etal_2019,Kiribati,Western (BUT05) 5,3.21,172.7
mermaid,Madagascar,Ambarinidada_11,-12.915278,48.606917
mermaid,Madagascar,Ambato_04,-16.57103,49.84414
mermaid,Madagascar,Ambato_05,-16.55347,49.84386
mermaid,Madagascar,Ambatofisaka_19,-13.604278,47.811028
mermaid,Madagascar,Ambatomilay_18,-13.605056,47.804944
darling_etal_2019,Madagascar,Ambatomilay16-12-13,-16.322425,49.845166999999996
mermaid,Madagascar,Amparimilay_10,-12.886194,48.562361
mermaid,Madagascar,Andra_06,-22.48288,43.2364
mermaid,Madagascar,Andravona_08,-22.469360000000002,43.23638
mermaid,Madagascar,Andravona_12,-22.44011,43.23909
mermaid,Madagascar,Andre_07,-22.44588,43.23796
mermaid,Madagascar,Anir_23,-16.12906,49.71842
mermaid,Madagascar,Anir_24,-16.12578,49.71489
darling_etal_2019,Madagascar,Anjokojoko ext,-22.62416,43.26807
darling_etal_2019,Madagascar,Anjokojoko ND,-22.62129,43.25768
mermaid,Madagascar,Anka_01,-22.6229,43.2573
darling_etal_2019,Madagascar,Ankaramivony ND,-22.54839,43.22086
darling_etal_2019,Madagascar,Ankarea,-12.840033,48.571567
mermaid,Madagascar,Ankarea_03,-12.845278,48.574083
mermaid,Madagascar,Ankaso_15,-13.486944,47.978222
darling_etal_2019,Madagascar,Ankivonj Plateau,-13.502517,47.950867
mermaid,Madagascar,Ankivonjy_14,-13.502278,47.95105
mermaid,Madagascar,Anta_08,-16.50922,49.84981
mermaid,Madagascar,Anta_09,-16.50236,49.85039
mermaid,Madagascar,Antanambe_12,-16.47103,49.87611
mermaid,Madagascar,Antanambe_13,-16.45281,49.89056
mermaid,Madagascar,Antanambe_14,-16.42169,49.88122
mermaid,Madagascar,Antanambe_15,-16.42436,49.84953
mermaid,Madagascar,Antsa_09,-22.78652,43.33463
mermaid,Madagascar,Antsi_20,-16.18103,49.83358
mermaid,Madagascar,Antsi_22,-16.17056,49.82786
mermaid,Madagascar,Antsoa_07,-12.985736,48.577917
mermaid,Madagascar,Beangovo_04,-13.002778,48.497639
mermaid,Madagascar,Beko_03,-22.52076,43.24406
mermaid,Madagascar,Belo_04,-22.51787,43.24644
darling_etal_2019,Madagascar,Coco_Salary ext,-22.58488,43.25733
darling_etal_2019,Madagascar,Frere 1,-13.03,48.53
darling_etal_2019,Madagascar,Frere 2,-12.98729,48.51087
mermaid,Madagascar,Iha_01,-15.49041,49.89995
mermaid,Madagascar,Iha_02,-15.47062,49.89058
mermaid,Madagascar,Imor_18,-16.19389,49.85681
mermaid,Madagascar,Imor_19,-16.19253,49.84703
mermaid,Madagascar,Imor_21,-16.18819,49.84203
darling_etal_2019,Madagascar,Kisimani,-13.55935,48.0962
mermaid,Madagascar,Kisimani_16,-13.558944,48.095389
mermaid,Madagascar,Madiro_17,-13.522056,48.026778
mermaid,Madagascar,Maintim_27,-15.76042,49.67444
mermaid,Madagascar,Maintim_28,-15.75086,49.66983
mermaid,Madagascar,Malo_02,-16.60153,49.81733
mermaid,Madagascar,Malo_03,-16.58275,49.83858
mermaid,Madagascar,Manam_06,-16.51964,49.84847
mermaid,Madagascar,Manam_07,-16.52439,49.84861
mermaid,Madagascar,Mand_10,-16.47583,49.86128
mermaid,Madagascar,Mand_11,-16.49425,49.85811
mermaid,Madagascar,Mand_12,-16.47103,49.87611
mermaid,Madagascar,Mangily,-22.41388889,43.24866667
mermaid,Madagascar,Marofot_01,-15.77711,50.00177
mermaid,Madagascar,Marofot_02,-15.7567,49.97539
mermaid,Madagascar,Marotogny_20,-13.581056,47.901556
darling_etal_2019,Madagascar,ND ankaralaotro PE 13,-15.77533,50.37125
darling_etal_2019,Madagascar,ND ankaranilaotro PI 13,-15.76512,50.36601
darling_etal_2019,Madagascar,ND Ankoalambanon AnkoalamelokoPE 13,-16.01791,50.16904
darling_etal_2019,Madagascar,ND ankoalambanona PI 13,-16.01137,50.16411
darling_etal_2019,Madagascar,ND antsirikisoihy13,-15.73296,49.9552
darling_etal_2019,Madagascar,ND nosindrendra 13,-15.74268,49.95852
darling_etal_2019,Madagascar,ND nosy nepato PI 13,-15.99307,50.22021
darling_etal_2019,Madagascar,ND POINTE TAMPOLO 13,-15.73791,49.9543
mermaid,Madagascar,NF01,-13.30202,48.45197
mermaid,Madagascar,NK01,-13.48021,48.32606
darling_etal_2019,Madagascar,Nosy Fisaka,-12.8217,48.588717
darling_etal_2019,Madagascar,Nosy hely 14-12-13,-16.333367,49.84285
mermaid,Madagascar,Nosy Komba,-13.43711,48.3471
darling_etal_2019,Madagascar,Nosy Lava,-12.7398,48.671117
mermaid,Madagascar,NosyFisaka_02,-12.82581,48.592333000000004
mermaid,Madagascar,NosyFisaka_02,-12.74733,48.59233300000005
mermaid,Madagascar,NosyFisaka_02,-12.74733,48.592333000000004
mermaid,Madagascar,NosyKaine_09,-13.024583,48.537444
mermaid,Madagascar,NosyKarabo_06,-12.996556,48.562083
mermaid,Madagascar,NosyLava_01,-12.74733,48.670833
mermaid,Madagascar,NosyLava_01,-12.74733,48.670833000000016
mermaid,Madagascar,NosyVazoana_05,-12.883389,48.634833
mermaid,Madagascar,NS01,-13.29055,48.15712
mermaid,Madagascar,NT01,-13.48341,48.23338
mermaid,Madagascar,NT02,-13.47929,48.23491
darling_etal_2019,Madagascar,Pan de sucre,-13.483044,47.977017
darling_etal_2019,Madagascar,Passe Ivontaka 15- 12-13,-16.321767,49.8426
darling_etal_2019,Madagascar,passe menatany 15-12-13,-16.320267,49.83715
darling_etal_2019,Madagascar,Passe sahasoa 14-12-13,-16.319959,49.85245
darling_etal_2019,Madagascar,Passe seragnambe15-12-13,-16.316767,49.850783
darling_etal_2019,Madagascar,Plage noir,-13.483044,47.977017
mermaid,Madagascar,Plateau_13,-13.500222,47.882472
darling_etal_2019,Madagascar,Ranolaly ext,-22.48854,43.23915
darling_etal_2019,Madagascar,Ranolaly ND,-22.48326,43.23651
mermaid,Madagascar,Ranto_01,-15.66407,49.66841
mermaid,Madagascar,Ratapenjiky_12,-12.938222,48.583028
darling_etal_2019,Madagascar,Ravenome ND,-22.72154,43.30323
darling_etal_2019,Madagascar,Rivabe,-12.992222,48.561667
mermaid,Madagascar,S1J1C1,-13.3551,47.98186
mermaid,Madagascar,S1j1C2,-13.35393,47.98103
mermaid,Madagascar,S1J1C3,-13.35641,47.97983
mermaid,Madagascar,S1J2C1,-13.34918,48.00336
mermaid,Madagascar,S1J2C2,-13.34647,48.00336
mermaid,Madagascar,S1J2C3,-13.34877,48.00048
mermaid,Madagascar,S1J3C1,-13.32772,48.01737
mermaid,Madagascar,S1J3C2,-13.32911,48.01984
mermaid,Madagascar,S1J3C3,-13.32745,48.0221
mermaid,Madagascar,S1J4D1,-13.3141,48.02585
mermaid,Madagascar,S1J4D2,-13.3116,48.02728
mermaid,Madagascar,S1J4D3,-13.31495,48.02864
mermaid,Madagascar,S1J6D1,-13.28593,48.03041
mermaid,Madagascar,S1J6D2,-13.28824,48.03196
mermaid,Madagascar,S1J6D3,-13.28459,48.03297
mermaid,Madagascar,S1J6E1,-13.26823,48.01257
mermaid,Madagascar,S1J6E2,-13.27086,48.01406
mermaid,Madagascar,S1J6E3,-13.27223,48.01666
mermaid,Madagascar,S2J2B1,-13.22509,48.07775
mermaid,Madagascar,S2J2B2,-13.22223,48.072411
mermaid,Madagascar,S2J2B3,-13.22334,48.07532
mermaid,Madagascar,S2J3A1,-13.24049,48.15931
mermaid,Madagascar,S2J3A2,-13.24513,48.15619
mermaid,Madagascar,S2J3A3,-13.24267,48.15798
mermaid,Madagascar,S2J5D1,-13.19054,48.17632
mermaid,Madagascar,S2J5D2,-13.18982,48.17449
mermaid,Madagascar,S2J5D3,-13.19185,48.17305
mermaid,Madagascar,S3J2B1,-13.10248,48.23003
mermaid,Madagascar,S3J2B2,-13.10612,48.23159
mermaid,Madagascar,S3J3B1,-13.07287,48.24871
mermaid,Madagascar,S3J3C,-13.05642,48.22301
mermaid,Madagascar,S3J4B1,-13.05213,48.23666
mermaid,Madagascar,S3J4B2,-13.04991,48.23211
mermaid,Madagascar,S3J5B1,-13.02945,48.28634
mermaid,Madagascar,S3J5B2,-13.03139,48.28535
mermaid,Madagascar,S3J6A1,-13.02446,48.29053
mermaid,Madagascar,S3J6A2,-13.02197,48.29816
mermaid,Madagascar,Sal_N1_11,-22.60613,43.25129
mermaid,Madagascar,Sal_N2_02,-22.65238,43.27366
mermaid,Madagascar,Sal_N2_05,-22.53797,43.243
mermaid,Madagascar,Sal_N2_13,-22.55948,43.22846
mermaid,Madagascar,Sala_14,-22.55849,43.26153
darling_etal_2019,Madagascar,Smahasaha ext,-22.51885,43.24601
darling_etal_2019,Madagascar,Soeur 1,-13.02866,48.53635
darling_etal_2019,Madagascar,South Tsarajabina,-13.03635,48.55029
mermaid,Madagascar,Tandavandriva_North,-13.18982,48.17449
mermaid,Madagascar,Tandavandriva_West,-13.3116,48.02728
mermaid,Madagascar,Tsand_10,-22.73958,43.31625
mermaid,Madagascar,Tsarabanjina_08,-13.034944,48.549417
mermaid,Madagascar,Vato_25,-15.784,49.68056
mermaid,Madagascar,Vato_26,-15.78844,49.68372
darling_etal_2019,Madagascar,Vazoa,-12.88342,48.63501
mermaid,Madagascar,Vohi_16,-16.22067,49.86194
mermaid,Madagascar,Vohi_17,-16.20433,49.8655
darling_etal_2019,Madagascar,Wmahasaha ND,-22.51955,43.24389
darling_etal_2019,Madagascar,ZP Andranobe 13,-15.68833,49.95604
darling_etal_2019,Madagascar,ZP Ankarandava PE passe 13,-15.72912,50.35738
darling_etal_2019,Madagascar,ZP Ifaho passe 13,-15.83592,50.33204
darling_etal_2019,Madagascar,ZP SAVA 13,-15.82809,50.01044
darling_etal_2019,Madagascar,Zuc Ambatomikaopaka 13,-16.00901,50.20404
darling_etal_2019,Madagascar,ZUC Ampamoavina 13,-15.75456,49.97137
darling_etal_2019,Madagascar,zuc ankaraniaotro pe 13,-15.77533,50.37125
darling_etal_2019,Madagascar,ZUC Antafianan'i velo13,-15.751426,49.972373
darling_etal_2019,Madagascar,zuc antsabobe PI 13,-15.75395,50.35092
darling_etal_2019,Madagascar,ZUC maroantoko 13,-15.77545,50.00074
darling_etal_2019,Madagascar,ZUC Masoala 13,-16.011283,50.165467
darling_etal_2019,Madagascar,zuc Passe le petit Ambodilaitry 13,-15.99307,50.22021
darling_etal_2019,Madagascar,ZUC tanjona ivelankely PI 13,-15.78625,50.36721
darling_etal_2019,Malaysia,Chagar Hutang_Left_3m,5.814111111,103.0068194
darling_etal_2019,Malaysia,Chagar Hutang_Right_3m,5.815308333,103.0097278
darling_etal_2019,Malaysia,Chebeh,2.933233333,104.0990667
darling_etal_2019,Malaysia,Ekor Tebu Island_10m,5.7394,103.0297194
darling_etal_2019,Malaysia,Ekor Tebu Island_6m,5.7394,103.0297194
darling_etal_2019,Malaysia,Ekor Tebu_10m,5.738091667,103.0292833
darling_etal_2019,Malaysia,Ekor Tebu_3m,5.738091667,103.0292833
darling_etal_2019,Malaysia,Genting,2.7652,104.1196667
darling_etal_2019,Malaysia,Karah Island_10m,5.597194444,103.0622167
darling_etal_2019,Malaysia,Karah Island_3m,5.597102778,103.0627083
darling_etal_2019,Malaysia,Kerengga Besar Island_10m,5.754027778,103.0290611
darling_etal_2019,Malaysia,Kerengga Besar Island_6m,5.754027778,103.0290611
darling_etal_2019,Malaysia,Lima Island_10m,5.775302778,103.0586028
darling_etal_2019,Malaysia,Lima Island_3m,5.772680556,103.06015
darling_etal_2019,Malaysia,Lima Island_6m,5.775302778,103.0586028
darling_etal_2019,Malaysia,Mak Cantik_3m,5.767986111,103.0346139
darling_etal_2019,Malaysia,NFE,2.881983333,104.1532
darling_etal_2019,Malaysia,North Point,2.896633333,104.1720833
darling_etal_2019,Malaysia,Paku Besar Island_10m,5.777086111,103.0419778
darling_etal_2019,Malaysia,Paku Besar Island_6m,5.777086111,103.0419778
darling_etal_2019,Malaysia,Pasir Akar_10m,5.7408,103.0000028
darling_etal_2019,Malaysia,Pasir Akar_3m,5.740647222,103.0001833
darling_etal_2019,Malaysia,Pasir Cina_Left_10m,5.620952778,103.0567861
darling_etal_2019,Malaysia,Pasir Cina_Left_3m,5.620788889,103.0570889
darling_etal_2019,Malaysia,Pasir Cina_Right_10m,5.622144444,103.0569306
darling_etal_2019,Malaysia,Pasir Cina_Right_3m,5.621902778,103.0572944
darling_etal_2019,Malaysia,Paya,2.792383333,104.1216833
darling_etal_2019,Malaysia,Pinang Island_10m,5.733377778,102.9977
darling_etal_2019,Malaysia,Pinang Island_6m,5.733377778,102.9977
darling_etal_2019,Malaysia,Renggis,2.81025,104.1359
darling_etal_2019,Malaysia,Site 8,2.742233333,104.1263
darling_etal_2019,Malaysia,Soyak,2.875916667,104.1478167
darling_etal_2019,Malaysia,Teluk Dalam_10m,5.789644444,103.0147
darling_etal_2019,Malaysia,Teluk Dalam_3m,5.788588889,103.0138528
darling_etal_2019,Maldives,Boaddoo_10m,0.70383,73.32763
darling_etal_2019,Maldives,Boaddoo_20m,0.70383,73.32763
darling_etal_2019,Maldives,Boaddoo_3m,0.70383,73.32763
darling_etal_2019,Maldives,Dhaandhoo,0.627483333,73.46343333
darling_etal_2019,Maldives,Dhaandhoo_10m,0.626378,73.46526
darling_etal_2019,Maldives,Dhaandhoo_20m,0.626378,73.46526
darling_etal_2019,Maldives,Dhaandhoo_3m,0.626378,73.46526
darling_etal_2019,Maldives,Gemanafushi,0.45075,73.57315
darling_etal_2019,Maldives,Kodey,0.4967,73.5573
darling_etal_2019,Maldives,Kodeymatheelaabadhoo_10m,0.504172,73.500102
darling_etal_2019,Maldives,Kodeymatheelaabadhoo_20m,0.504172,73.500102
darling_etal_2019,Maldives,Kodeymatheelaabadhoo_3m,0.504172,73.500102
darling_etal_2019,Maldives,Kooddoo,0.73005,73.44051667
darling_etal_2019,Maldives,Kooddoo_10m,0.732473,73.441018
darling_etal_2019,Maldives,Kooddoo_20m,0.732473,73.441018
darling_etal_2019,Maldives,Kooddoo_3m,0.732473,73.441018
darling_etal_2019,Maldives,Kuredhdhoo,0.658366667,73.44403333
darling_etal_2019,Maldives,Kuredhdhoo Channel_10m,0.646654,73.446901
darling_etal_2019,Maldives,Kuredhdhoo Channel_20m,0.646654,73.446901
darling_etal_2019,Maldives,Kuredhdhoo Channel_3m,0.646654,73.446901
darling_etal_2019,Maldives,Maamendhoo,0.716783333,73.44513333
darling_etal_2019,Maldives,Maamendhoo_10m,0.71847,73.443909
darling_etal_2019,Maldives,Maamendhoo_20m,0.71847,73.443909
darling_etal_2019,Maldives,Maamendhoo_3m,0.71847,73.443909
darling_etal_2019,Maldives,Maarehaa,0.464966667,73.56936667
darling_etal_2019,Maldives,Mahadhdhoo,0.5942,73.50953333
darling_etal_2019,Maldives,Mahadhdhoo_10m,0.585705,73.518211
darling_etal_2019,Maldives,Mahadhdhoo_20m,0.585705,73.518211
darling_etal_2019,Maldives,Mahadhdhoo_3m,0.585705,73.518211
darling_etal_2019,Maldives,Mahadhdhoo_40m,0.585705,73.518211
darling_etal_2019,Maldives,Nemo Thila 2_10m,0.465867,73.54845
darling_etal_2019,Maldives,Nemo Thila 2_20m,0.465867,73.54845
darling_etal_2019,Maldives,Nemo Thila 2_3m,0.465867,73.54845
darling_etal_2019,Maldives,Nemo Thila_10m,0.465867,73.54845
darling_etal_2019,Maldives,Nemo Thila_20m,0.465867,73.54845
darling_etal_2019,Maldives,Nemo Thila_3m,0.465867,73.54845
darling_etal_2019,Maldives,Nilandhoo,0.63665,73.45341667
darling_etal_2019,Maldives,Nilandhoo Bodu Giri_10m,0.612184,73.440643
darling_etal_2019,Maldives,Nilandhoo Bodu Giri_20m,0.612184,73.440643
darling_etal_2019,Maldives,Nilandhoo Bodu Giri_3m,0.612184,73.440643
darling_etal_2019,Maldives,Nilandhoo_10m,0.63665,73.453417
darling_etal_2019,Maldives,Nilandhoo_20m,0.63665,73.453417
darling_etal_2019,Maldives,Nilandhoo_3m,0.63665,73.453417
darling_etal_2019,Maldives,Nilandhoo_40m,0.63665,73.453417
uq_photoquadrat,Maldives,uq_37001,4.215081,73.548318
uq_photoquadrat,Maldives,uq_37002,4.521335,73.36206
uq_photoquadrat,Maldives,uq_37003,4.398291,73.346794
uq_photoquadrat,Maldives,uq_37004,4.193044,72.820119
uq_photoquadrat,Maldives,uq_37005,4.180929,72.749912
uq_photoquadrat,Maldives,uq_37006,4.190755,72.737197
uq_photoquadrat,Maldives,uq_37007,4.151143,72.731518
uq_photoquadrat,Maldives,uq_37008,4.008074,72.812392
uq_photoquadrat,Maldives,uq_37009,4.000914,72.880143
uq_photoquadrat,Maldives,uq_37010,3.713646,72.981326
uq_photoquadrat,Maldives,uq_37011,3.606231,72.959851
uq_photoquadrat,Maldives,uq_37012,3.466849,72.83471
uq_photoquadrat,Maldives,uq_37013,3.466709,72.815446
uq_photoquadrat,Maldives,uq_37014,2.861896,73.028884
uq_photoquadrat,Maldives,uq_37015,2.661224,72.892172
uq_photoquadrat,Maldives,uq_37016,2.208968,73.156144
uq_photoquadrat,Maldives,uq_37017,2.287026,73.272004
uq_photoquadrat,Maldives,uq_37018,2.503896,73.318528
uq_photoquadrat,Maldives,uq_37019,2.511768,73.257279
uq_photoquadrat,Maldives,uq_37020,2.78191,73.36894
uq_photoquadrat,Maldives,uq_37021,2.810893,73.366562
uq_photoquadrat,Maldives,uq_37022,2.921864,73.587738
uq_photoquadrat,Maldives,uq_37025,3.162835,73.495234
uq_photoquadrat,Maldives,uq_37026,3.22414,73.428517
uq_photoquadrat,Maldives,uq_37027,3.30996,73.469457
uq_photoquadrat,Maldives,uq_37028,3.3709,73.411964
uq_photoquadrat,Maldives,uq_37029,3.435221,73.422129
uq_photoquadrat,Maldives,uq_37030,3.5383,73.520257
uq_photoquadrat,Maldives,uq_37031,3.625186,73.508954
uq_photoquadrat,Maldives,uq_37032,3.682587,73.40921
uq_photoquadrat,Maldives,uq_37033,3.830727,73.369932
uq_photoquadrat,Maldives,uq_37034,3.905717,73.351162
uq_photoquadrat,Maldives,uq_37035,3.945506,73.499934
uq_photoquadrat,Maldives,uq_37036,3.9400107,73.49790992
uq_photoquadrat,Maldives,uq_37037,4.118635,73.467952
uq_photoquadrat,Maldives,uq_37038,4.313382,73.503184
uq_photoquadrat,Maldives,uq_37039,4.26913,73.488469
uq_photoquadrat,Maldives,uq_46001,4.21513,73.548344
uq_photoquadrat,Maldives,uq_46002,4.521389,73.362631
uq_photoquadrat,Maldives,uq_46003,4.387481,73.347175
uq_photoquadrat,Maldives,uq_46004,4.19369,72.821141
uq_photoquadrat,Maldives,uq_46006,4.205596,72.733226
uq_photoquadrat,Maldives,uq_46007,4.151876,72.73249
uq_photoquadrat,Maldives,uq_46008,4.008857,72.810876
uq_photoquadrat,Maldives,uq_46009,4.004502,72.881547
uq_photoquadrat,Maldives,uq_46010,3.714333,72.981348
uq_photoquadrat,Maldives,uq_46011,3.606709,72.959987
uq_photoquadrat,Maldives,uq_46014,2.862099,73.028937
uq_photoquadrat,Maldives,uq_46015,2.662081,72.895884
uq_photoquadrat,Maldives,uq_46020,2.784111,73.368324
uq_photoquadrat,Maldives,uq_46021,2.811922,73.366492
uq_photoquadrat,Maldives,uq_46022,2.924091,73.589028
uq_photoquadrat,Maldives,uq_46027,3.31036,73.468713
uq_photoquadrat,Maldives,uq_46028,3.371547,73.411266
uq_photoquadrat,Maldives,uq_46029,3.435614,73.421184
uq_photoquadrat,Maldives,uq_46030,3.54025,73.519325
uq_photoquadrat,Maldives,uq_46031,3.623388,73.509139
uq_photoquadrat,Maldives,uq_46032,3.682894,73.421457
uq_photoquadrat,Maldives,uq_46033,3.846758,73.365841
uq_photoquadrat,Maldives,uq_46035,3.946397,73.500439
uq_photoquadrat,Maldives,uq_46037,4.118511,73.469287
uq_photoquadrat,Maldives,uq_46038,4.313631,73.503842
